Timestamp,1MA-X001-1A: Hydrogen (ppm),1MA-X001-1A: Methane (ppm),1MA-X001-1A: Acetylene (ppm),1MA-X001-1A: Ethylene (ppm),1MA-X001-1A: Ethane (ppm),1MA-X001-1A: Carbon Monoxide (ppm),1MA-X001-1A: Carbon Dioxide (ppm),1MA-X001-1A: Oxygen (ppm),1MA-X001-1A: Water (ppm),1MA-X001-1B: Hydrogen (ppm),1MA-X001-1B: Methane (ppm),1MA-X001-1B: Acetylene (ppm),1MA-X001-1B: Ethylene (ppm),1MA-X001-1B: Ethane (ppm),1MA-X001-1B: Carbon Monoxide (ppm),1MA-X001-1B: Carbon Dioxide (ppm),1MA-X001-1B: Oxygen (ppm),1MA-X001-1B: Water (ppm),1MA-X001-1C: Hydrogen (ppm),1MA-X001-1C: Methane (ppm),1MA-X001-1C: Acetylene (ppm),1MA-X001-1C: Ethylene (ppm),1MA-X001-1C: Ethane (ppm),1MA-X001-1C: Carbon Monoxide (ppm),1MA-X001-1C: Carbon Dioxide (ppm),1MA-X001-1C: Oxygen (ppm),1MA-X001-1C: Water (ppm),Peripherals:Analog: 1-AIN 1 (xxx)
30/04/2012 15:55,,,,,,,,,,,,,,,,,,,18.3,49.9,0.3,13.6,171.5,103.9,1399,522.2,4.2,
30/04/2012 13:55,19.6,55.4,0.1,13.0,266.6,76.8,1193,522.2,6.4,,,,,,,,,,,,,,,,,,,
30/04/2012 10:55,,,,,,,,,,22.0,81.4,0.3,18.5,315.1,142.0,1597,542.9,4.8,,,,,,,,,,
30/04/2012 09:55,,,,,,,,,,,,,,,,,,,18.4,50.7,0.4,13.5,176.2,103.6,1391,520.1,4.0,
30/04/2012 07:55,19.7,54.6,0.1,12.6,258.2,76.6,1188,518.1,6.3,,,,,,,,,,,,,,,,,,,
30/04/2012 04:55,,,,,,,,,,18.0,80.0,0.4,18.3,315.4,136.2,1570,559.9,4.8,,,,,,,,,,
30/04/2012 03:55,,,,,,,,,,,,,,,,,,,16.8,50.3,0.3,13.5,175.2,102.3,1392,528.6,4.1,
30/04/2012 01:55,17.5,52.8,0.0,12.6,257.8,75.9,1189,519.8,6.2,,,,,,,,,,,,,,,,,,,
29/04/2012 22:55,,,,,,,,,,20.4,81.5,0.4,17.9,313.9,140.5,1593,530.4,4.7,,,,,,,,,,
29/04/2012 21:55,,,,,,,,,,,,,,,,,,,16.8,49.7,0.3,13.2,172.2,101.5,1388,538.4,4.0,
29/04/2012 19:55,17.7,54.6,0.1,13.1,266.8,76.8,1193,536.5,6.1,,,,,,,,,,,,,,,,,,,
29/04/2012 16:55,,,,,,,,,,22.5,81.4,0.5,18.3,308.9,138.4,1568,484.6,4.6,,,,,,,,,,
29/04/2012 15:55,,,,,,,,,,,,,,,,,,,18.8,50.2,0.3,13.4,173.1,103.6,1391,564.1,3.9,
29/04/2012 13:55,19.9,54.2,0.1,12.2,260.2,76.4,1184,536.0,6.0,,,,,,,,,,,,,,,,,,,
29/04/2012 10:55,,,,,,,,,,21.8,80.9,0.3,17.9,309.5,137.0,1565,522.6,4.6,,,,,,,,,,
29/04/2012 09:55,,,,,,,,,,,,,,,,,,,18.2,49.4,0.3,13.3,174.2,103.1,1388,508.1,4.0,
29/04/2012 07:55,19.5,53.9,0.1,12.7,263.7,76.2,1187,549.3,6.1,,,,,,,,,,,,,,,,,,,
29/04/2012 04:55,,,,,,,,,,22.1,80.4,0.4,18.0,313.0,138.5,1569,554.1,4.6,,,,,,,,,,
29/04/2012 03:55,,,,,,,,,,,,,,,,,,,18.4,50.4,0.4,13.4,175.7,103.1,1389,524.9,3.9,
29/04/2012 01:55,19.9,55.6,0.0,12.8,265.6,76.6,1186,514.0,5.9,,,,,,,,,,,,,,,,,,,
28/04/2012 22:55,,,,,,,,,,22.7,80.7,0.5,18.2,315.2,138.2,1565,504.1,4.5,,,,,,,,,,
28/04/2012 21:55,,,,,,,,,,,,,,,,,,,18.7,50.4,0.2,13.5,177.6,102.8,1386,540.4,3.9,
28/04/2012 19:55,19.9,54.1,0.3,12.6,257.5,75.4,1180,509.9,6.0,,,,,,,,,,,,,,,,,,,
28/04/2012 16:55,,,,,,,,,,22.2,80.4,0.4,18.6,322.5,137.6,1562,526.0,4.6,,,,,,,,,,
28/04/2012 15:55,,,,,,,,,,,,,,,,,,,17.8,49.6,0.4,13.0,170.5,102.0,1387,546.9,4.0,
28/04/2012 13:55,19.6,54.1,0.1,12.2,248.7,76.9,1188,510.8,6.2,,,,,,,,,,,,,,,,,,,
28/04/2012 10:55,,,,,,,,,,22.4,80.5,0.4,18.5,312.9,138.3,1570,545.6,4.7,,,,,,,,,,
28/04/2012 09:55,,,,,,,,,,,,,,,,,,,18.4,50.4,0.3,13.4,177.3,102.6,1388,519.0,4.0,
28/04/2012 07:55,20.6,54.9,0.1,13.2,268.6,78.2,1198,509.6,6.3,,,,,,,,,,,,,,,,,,,
28/04/2012 04:55,,,,,,,,,,22.0,81.5,0.4,18.4,320.1,137.2,1567,528.0,4.7,,,,,,,,,,
28/04/2012 03:55,,,,,,,,,,,,,,,,,,,18.1,50.9,0.3,13.4,176.6,102.3,1385,497.0,3.9,
28/04/2012 01:55,19.8,53.5,0.2,12.9,260.4,76.4,1183,541.9,6.0,,,,,,,,,,,,,,,,,,,
27/04/2012 22:55,,,,,,,,,,22.4,80.8,0.3,18.0,307.9,138.4,1568,540.1,4.6,,,,,,,,,,
27/04/2012 21:55,,,,,,,,,,,,,,,,,,,18.4,50.8,0.3,13.7,177.6,102.1,1380,535.5,3.9,
27/04/2012 19:55,20.2,53.7,0.1,12.7,263.5,77.0,1184,511.8,6.0,,,,,,,,,,,,,,,,,,,
27/04/2012 16:55,,,,,,,,,,23.2,82.1,0.4,17.9,308.8,137.3,1569,523.8,4.7,,,,,,,,,,
27/04/2012 15:55,,,,,,,,,,,,,,,,,,,17.9,50.8,0.5,13.1,170.7,103.5,1390,560.1,4.0,
27/04/2012 13:55,19.0,53.9,0.3,12.4,261.4,76.6,1190,537.5,6.1,,,,,,,,,,,,,,,,,,,
27/04/2012 10:55,,,,,,,,,,21.9,80.5,0.8,18.2,313.0,135.9,1566,506.2,4.8,,,,,,,,,,
27/04/2012 09:55,,,,,,,,,,,,,,,,,,,18.0,50.8,0.1,13.3,170.2,102.7,1386,547.5,4.1,
27/04/2012 07:55,19.5,54.3,0.0,12.4,256.2,76.4,1183,537.6,6.1,,,,,,,,,,,,,,,,,,,
27/04/2012 04:55,,,,,,,,,,21.6,81.0,0.4,17.8,310.8,137.5,1565,541.0,4.7,,,,,,,,,,
27/04/2012 03:55,,,,,,,,,,,,,,,,,,,17.8,50.5,0.2,13.4,174.9,102.1,1380,542.6,4.0,
27/04/2012 01:55,19.5,54.6,0.0,12.5,266.9,76.4,1181,546.4,6.1,,,,,,,,,,,,,,,,,,,
26/04/2012 22:55,,,,,,,,,,22.0,81.2,0.4,18.0,309.1,138.5,1577,541.2,4.7,,,,,,,,,,
26/04/2012 21:55,,,,,,,,,,,,,,,,,,,18.0,50.4,0.2,13.3,177.1,102.9,1386,509.2,4.1,
26/04/2012 19:55,19.3,53.7,0.0,12.6,262.5,76.2,1178,545.3,6.2,,,,,,,,,,,,,,,,,,,
26/04/2012 16:55,,,,,,,,,,21.6,80.8,0.3,17.6,304.8,137.8,1567,535.7,4.8,,,,,,,,,,
26/04/2012 15:55,,,,,,,,,,,,,,,,,,,17.8,49.8,0.3,13.5,174.3,102.6,1378,538.0,4.0,
26/04/2012 13:55,19.6,53.5,0.1,12.6,256.7,75.7,1175,523.2,6.0,,,,,,,,,,,,,,,,,,,
26/04/2012 10:55,,,,,,,,,,22.1,80.6,0.2,17.8,304.4,138.0,1568,536.8,4.6,,,,,,,,,,
26/04/2012 09:55,,,,,,,,,,,,,,,,,,,18.4,50.9,0.2,13.2,175.4,102.8,1380,518.3,3.9,
26/04/2012 07:55,19.8,54.9,0.0,12.7,272.9,76.2,1180,519.3,5.9,,,,,,,,,,,,,,,,,,,
26/04/2012 04:55,,,,,,,,,,22.3,80.2,0.2,17.6,305.0,136.7,1559,521.4,4.6,,,,,,,,,,
26/04/2012 03:55,,,,,,,,,,,,,,,,,,,18.5,51.3,0.1,13.2,174.1,102.8,1381,543.2,3.8,
26/04/2012 01:55,20.3,54.1,0.0,12.7,251.7,76.9,1179,550.3,5.9,,,,,,,,,,,,,,,,,,,
25/04/2012 22:55,,,,,,,,,,22.9,79.9,0.3,18.2,310.5,137.4,1559,548.6,4.5,,,,,,,,,,
25/04/2012 21:55,,,,,,,,,,,,,,,,,,,18.5,51.4,0.3,13.6,179.0,102.6,1378,518.8,3.7,
25/04/2012 19:55,20.3,54.5,0.1,12.4,259.4,76.6,1179,511.1,5.8,,,,,,,,,,,,,,,,,,,
25/04/2012 16:55,,,,,,,,,,22.4,82.0,0.4,17.8,312.6,138.6,1563,512.8,4.4,,,,,,,,,,
25/04/2012 15:55,,,,,,,,,,,,,,,,,,,16.9,50.1,0.4,13.5,178.2,103.6,1379,537.7,3.7,
25/04/2012 13:55,18.5,55.3,0.0,12.7,265.8,76.4,1182,538.7,5.8,,,,,,,,,,,,,,,,,,,
25/04/2012 10:55,,,,,,,,,,20.7,81.1,0.4,18.5,325.4,138.1,1563,539.6,4.5,,,,,,,,,,
25/04/2012 09:55,,,,,,,,,,,,,,,,,,,17.0,50.5,0.3,13.4,179.6,103.3,1378,515.1,3.8,
25/04/2012 07:55,18.2,54.2,0.1,12.4,255.0,76.7,1177,544.2,5.9,,,,,,,,,,,,,,,,,,,
25/04/2012 04:55,,,,,,,,,,20.3,78.8,0.3,18.4,314.7,135.7,1558,548.7,4.6,,,,,,,,,,
25/04/2012 03:55,,,,,,,,,,,,,,,,,,,16.0,50.8,0.3,13.8,182.1,101.9,1379,511.7,3.9,
25/04/2012 01:55,18.2,53.4,0.0,12.6,264.2,75.3,1172,555.3,5.8,,,,,,,,,,,,,,,,,,,
24/04/2012 22:55,,,,,,,,,,21.1,79.9,0.3,18.0,316.8,135.0,1549,550.7,4.5,,,,,,,,,,
24/04/2012 21:55,,,,,,,,,,,,,,,,,,,17.5,49.6,0.2,13.1,175.5,100.6,1365,516.7,3.8,
24/04/2012 19:55,19.3,53.8,0.0,12.6,259.1,75.8,1173,531.8,5.8,,,,,,,,,,,,,,,,,,,
24/04/2012 16:55,,,,,,,,,,22.4,81.0,0.3,18.2,309.2,139.1,1567,546.1,4.5,,,,,,,,,,
24/04/2012 15:55,,,,,,,,,,,,,,,,,,,18.4,50.5,0.2,13.6,178.2,102.2,1381,516.4,3.8,
24/04/2012 13:55,19.7,54.7,0.2,12.6,266.1,76.4,1183,531.0,5.9,,,,,,,,,,,,,,,,,,,
24/04/2012 10:55,,,,,,,,,,22.2,78.8,0.3,17.8,308.8,136.3,1556,510.2,4.5,,,,,,,,,,
24/04/2012 09:55,,,,,,,,,,,,,,,,,,,18.6,51.5,0.2,13.5,177.9,102.1,1380,536.0,3.8,
24/04/2012 07:55,20.5,55.3,0.1,12.5,264.4,76.8,1177,532.8,5.8,,,,,,,,,,,,,,,,,,,
24/04/2012 04:55,,,,,,,,,,22.7,81.4,0.3,18.0,311.2,140.8,1579,514.9,4.4,,,,,,,,,,
24/04/2012 03:55,,,,,,,,,,,,,,,,,,,18.5,50.4,0.4,13.5,180.5,102.6,1376,548.5,3.8,
24/04/2012 01:55,20.1,54.6,0.1,12.5,255.1,76.4,1179,514.8,5.7,,,,,,,,,,,,,,,,,,,
23/04/2012 22:55,,,,,,,,,,22.3,81.1,0.3,18.0,312.8,138.1,1560,521.4,4.4,,,,,,,,,,
23/04/2012 21:55,,,,,,,,,,,,,,,,,,,18.1,50.1,0.3,13.5,178.6,102.0,1371,504.6,3.7,
23/04/2012 19:55,20.2,55.5,0.0,12.6,259.4,77.4,1177,514.9,5.8,,,,,,,,,,,,,,,,,,,
23/04/2012 16:55,,,,,,,,,,22.7,81.6,0.3,17.9,307.3,138.9,1564,504.7,4.5,,,,,,,,,,
23/04/2012 15:55,,,,,,,,,,,,,,,,,,,17.9,49.9,0.3,13.3,176.2,102.1,1374,544.8,3.8,
23/04/2012 13:55,19.1,54.6,0.0,12.6,261.8,76.1,1175,512.6,5.8,,,,,,,,,,,,,,,,,,,
23/04/2012 10:55,,,,,,,,,,18.1,78.6,0.3,17.5,305.5,135.0,1546,538.0,4.5,,,,,,,,,,
23/04/2012 09:55,,,,,,,,,,,,,,,,,,,17.6,49.5,0.2,13.2,177.7,102.0,1365,534.1,3.8,
23/04/2012 07:55,19.1,53.3,0.3,12.3,254.1,75.3,1168,516.1,5.7,,,,,,,,,,,,,,,,,,,
23/04/2012 04:55,,,,,,,,,,21.4,79.9,0.3,18.1,318.8,137.3,1557,541.2,4.5,,,,,,,,,,
23/04/2012 03:55,,,,,,,,,,,,,,,,,,,17.7,50.4,0.2,13.2,173.2,102.1,1371,506.9,3.9,
23/04/2012 01:55,19.3,54.6,0.0,12.5,260.6,76.0,1173,507.8,5.9,,,,,,,,,,,,,,,,,,,
22/04/2012 22:55,,,,,,,,,,22.1,80.4,0.3,17.6,302.8,137.7,1558,523.1,4.6,,,,,,,,,,
22/04/2012 21:55,,,,,,,,,,,,,,,,,,,18.3,49.9,0.3,13.7,177.2,101.5,1374,554.2,4.0,
22/04/2012 19:55,20.1,55.2,0.1,12.7,262.9,77.3,1175,519.2,6.1,,,,,,,,,,,,,,,,,,,
22/04/2012 16:55,,,,,,,,,,21.8,79.4,0.3,17.5,301.4,135.0,1558,546.3,4.7,,,,,,,,,,
22/04/2012 15:55,,,,,,,,,,,,,,,,,,,15.0,49.9,0.2,13.6,176.7,101.6,1373,548.7,4.1,
22/04/2012 13:55,19.0,53.8,0.0,12.6,252.2,75.9,1172,534.9,6.0,,,,,,,,,,,,,,,,,,,
22/04/2012 10:55,,,,,,,,,,21.4,80.4,0.3,17.8,311.6,137.2,1560,515.5,4.7,,,,,,,,,,
22/04/2012 09:55,,,,,,,,,,,,,,,,,,,17.6,50.4,0.4,13.4,178.8,101.6,1368,551.4,4.0,
22/04/2012 07:55,19.1,54.1,0.0,12.4,257.9,76.1,1167,518.3,6.0,,,,,,,,,,,,,,,,,,,
22/04/2012 04:55,,,,,,,,,,21.3,80.4,0.4,18.1,315.3,137.5,1556,506.7,4.6,,,,,,,,,,
22/04/2012 03:55,,,,,,,,,,,,,,,,,,,17.5,50.4,0.1,13.4,178.6,101.6,1363,548.3,4.0,
22/04/2012 01:55,18.9,52.6,0.0,12.7,262.8,75.1,1165,514.8,5.9,,,,,,,,,,,,,,,,,,,
21/04/2012 22:55,,,,,,,,,,21.5,80.2,0.3,17.8,309.8,137.2,1555,522.6,4.6,,,,,,,,,,
21/04/2012 21:55,,,,,,,,,,,,,,,,,,,17.8,50.5,0.3,13.3,176.8,101.4,1368,519.7,3.9,
21/04/2012 19:55,19.3,52.7,0.2,12.7,264.9,75.1,1166,555.6,5.9,,,,,,,,,,,,,,,,,,,
21/04/2012 16:55,,,,,,,,,,21.2,78.2,0.3,17.8,304.1,135.8,1549,557.6,4.6,,,,,,,,,,
21/04/2012 15:55,,,,,,,,,,,,,,,,,,,17.4,49.0,0.3,13.4,172.2,100.2,1363,550.0,4.0,
21/04/2012 13:55,17.4,54.6,0.0,12.4,252.4,76.1,1174,526.6,5.9,,,,,,,,,,,,,,,,,,,
21/04/2012 10:55,,,,,,,,,,21.2,81.0,0.2,17.7,307.8,137.8,1555,497.7,4.5,,,,,,,,,,
21/04/2012 09:55,,,,,,,,,,,,,,,,,,,17.6,50.8,0.2,13.2,171.0,102.0,1363,504.5,3.9,
21/04/2012 07:55,19.3,53.9,0.1,12.4,261.7,77.2,1167,527.8,5.8,,,,,,,,,,,,,,,,,,,
21/04/2012 04:55,,,,,,,,,,21.5,81.2,0.3,17.9,317.9,138.2,1552,551.8,4.6,,,,,,,,,,
21/04/2012 03:55,,,,,,,,,,,,,,,,,,,17.6,49.5,0.3,13.2,171.5,100.5,1353,539.3,3.9,
21/04/2012 01:55,19.4,54.5,0.0,12.1,246.1,76.0,1168,531.6,5.9,,,,,,,,,,,,,,,,,,,
20/04/2012 22:55,,,,,,,,,,22.3,81.4,0.2,18.0,319.3,138.3,1556,539.4,4.5,,,,,,,,,,
20/04/2012 21:55,,,,,,,,,,,,,,,,,,,17.9,50.2,0.2,13.9,178.5,101.9,1361,556.2,3.9,
20/04/2012 19:55,18.8,54.9,0.4,12.5,252.9,76.2,1167,557.5,5.9,,,,,,,,,,,,,,,,,,,
20/04/2012 16:55,,,,,,,,,,21.8,80.6,0.2,18.3,313.2,137.3,1557,516.2,4.6,,,,,,,,,,
20/04/2012 15:55,,,,,,,,,,,,,,,,,,,16.6,50.6,0.3,14.2,179.0,101.6,1364,579.3,4.0,
20/04/2012 13:55,17.9,54.2,0.2,12.5,257.2,75.3,1169,531.1,5.9,,,,,,,,,,,,,,,,,,,
20/04/2012 10:55,,,,,,,,,,21.5,78.7,0.3,17.8,318.0,136.7,1548,537.2,4.5,,,,,,,,,,
20/04/2012 09:55,,,,,,,,,,,,,,,,,,,17.5,49.1,0.2,13.4,172.9,99.9,1350,505.4,3.9,
20/04/2012 07:55,19.2,54.1,0.1,12.9,268.3,76.3,1162,533.4,5.8,,,,,,,,,,,,,,,,,,,
20/04/2012 04:55,,,,,,,,,,21.4,80.8,0.2,18.0,314.2,136.9,1551,534.6,4.6,,,,,,,,,,
20/04/2012 03:55,,,,,,,,,,,,,,,,,,,17.8,49.0,0.1,13.9,177.7,100.9,1347,537.7,3.9,
20/04/2012 01:55,19.4,54.8,0.0,12.2,252.8,76.2,1163,567.5,5.9,,,,,,,,,,,,,,,,,,,
19/04/2012 22:55,,,,,,,,,,21.9,81.0,0.3,17.8,307.1,138.2,1557,558.0,4.6,,,,,,,,,,
19/04/2012 21:55,,,,,,,,,,,,,,,,,,,17.9,49.5,0.2,13.5,173.4,101.0,1349,550.7,3.9,
19/04/2012 19:55,19.4,54.4,0.0,12.5,258.2,76.1,1164,569.0,5.9,,,,,,,,,,,,,,,,,,,
19/04/2012 16:55,,,,,,,,,,21.7,78.7,0.3,17.6,305.0,135.2,1550,502.2,4.5,,,,,,,,,,
19/04/2012 15:55,,,,,,,,,,,,,,,,,,,18.0,49.3,0.4,13.7,174.8,100.1,1352,534.3,3.9,
19/04/2012 13:55,19.2,53.4,0.0,12.2,244.8,75.0,1162,536.2,5.9,,,,,,,,,,,,,,,,,,,
19/04/2012 10:55,,,,,,,,,,22.1,81.4,0.3,18.2,320.5,137.9,1560,540.6,4.5,,,,,,,,,,
19/04/2012 09:55,,,,,,,,,,,,,,,,,,,18.5,49.1,0.2,13.7,174.3,101.7,1351,557.0,3.8,
19/04/2012 07:55,19.8,54.9,0.1,13.1,265.5,76.4,1170,523.9,5.9,,,,,,,,,,,,,,,,,,,
19/04/2012 04:55,,,,,,,,,,22.3,80.7,0.3,17.9,313.8,137.5,1558,518.8,4.5,,,,,,,,,,
19/04/2012 03:55,,,,,,,,,,,,,,,,,,,17.8,50.5,0.2,13.8,178.6,102.1,1355,539.8,3.8,
19/04/2012 01:55,18.5,54.9,0.0,12.4,260.5,77.1,1161,527.6,5.8,,,,,,,,,,,,,,,,,,,
18/04/2012 22:55,,,,,,,,,,21.5,81.0,0.2,18.3,318.3,136.8,1548,513.9,4.4,,,,,,,,,,
18/04/2012 21:55,,,,,,,,,,,,,,,,,,,18.0,49.6,0.3,14.0,175.7,101.3,1347,528.0,3.7,
18/04/2012 19:55,19.3,54.7,0.1,12.5,260.7,75.8,1158,555.1,5.7,,,,,,,,,,,,,,,,,,,
18/04/2012 16:55,,,,,,,,,,20.1,80.7,0.3,18.0,318.1,136.9,1547,525.0,4.4,,,,,,,,,,
18/04/2012 15:55,,,,,,,,,,,,,,,,,,,17.3,50.4,0.4,13.9,176.4,101.9,1347,537.2,3.7,
18/04/2012 13:55,17.6,54.6,0.1,12.7,264.0,76.2,1160,515.9,5.7,,,,,,,,,,,,,,,,,,,
18/04/2012 10:55,,,,,,,,,,19.5,80.4,0.3,18.2,314.6,136.5,1544,506.2,4.4,,,,,,,,,,
18/04/2012 09:55,,,,,,,,,,,,,,,,,,,15.5,50.3,0.3,14.1,178.9,101.3,1349,539.8,3.7,
18/04/2012 07:55,17.6,54.2,0.0,12.6,264.9,75.4,1156,525.2,5.6,,,,,,,,,,,,,,,,,,,
18/04/2012 04:55,,,,,,,,,,20.9,79.4,0.3,17.7,307.0,134.9,1533,526.4,4.4,,,,,,,,,,
18/04/2012 03:55,,,,,,,,,,,,,,,,,,,17.6,50.7,0.3,14.1,179.2,101.4,1342,514.8,3.8,
18/04/2012 01:55,18.9,54.2,0.0,12.4,260.0,75.5,1153,536.1,5.6,,,,,,,,,,,,,,,,,,,
17/04/2012 22:55,,,,,,,,,,21.2,78.5,0.3,17.8,311.8,135.5,1533,531.2,4.4,,,,,,,,,,
17/04/2012 21:55,,,,,,,,,,,,,,,,,,,17.7,50.0,0.3,13.9,174.1,101.8,1349,545.1,3.8,
17/04/2012 19:55,19.2,53.8,0.0,12.9,263.2,75.6,1159,545.4,5.7,,,,,,,,,,,,,,,,,,,
17/04/2012 16:55,,,,,,,,,,22.0,81.2,0.2,17.8,309.5,137.6,1550,526.4,4.4,,,,,,,,,,
17/04/2012 15:55,,,,,,,,,,,,,,,,,,,17.4,49.9,0.3,14.2,177.7,101.6,1348,501.0,3.7,
17/04/2012 13:55,20.5,55.7,0.1,12.6,258.2,76.6,1154,593.1,5.4,,,,,,,,,,,,,,,,,,,
17/04/2012 10:55,,,,,,,,,,22.1,78.8,0.4,17.2,301.2,134.4,1531,539.7,4.3,,,,,,,,,,
17/04/2012 09:55,,,,,,,,,,,,,,,,,,,18.3,50.8,0.3,13.9,174.2,100.8,1341,507.3,3.6,
17/04/2012 07:55,17.5,53.6,0.2,12.3,257.8,75.0,1144,628.9,5.5,,,,,,,,,,,,,,,,,,,
17/04/2012 04:55,,,,,,,,,,20.0,81.3,0.1,17.9,317.0,136.8,1520,530.0,4.3,,,,,,,,,,
17/04/2012 03:55,,,,,,,,,,,,,,,,,,,16.4,48.9,0.3,13.5,173.4,99.2,1318,560.1,3.7,
17/04/2012 01:55,17.9,55.0,0.1,12.2,263.8,75.0,1142,658.1,5.4,,,,,,,,,,,,,,,,,,,
16/04/2012 22:55,,,,,,,,,,20.2,79.0,0.1,17.9,311.3,135.1,1521,530.7,4.2,,,,,,,,,,
16/04/2012 21:55,,,,,,,,,,,,,,,,,,,16.0,49.3,0.2,13.5,179.8,101.3,1327,535.2,3.7,
16/04/2012 19:55,16.9,54.6,0.1,12.3,260.3,75.1,1146,679.3,5.5,,,,,,,,,,,,,,,,,,,
16/04/2012 16:55,,,,,,,,,,18.5,79.9,0.1,18.2,310.4,135.8,1520,527.8,4.3,,,,,,,,,,
16/04/2012 15:55,,,,,,,,,,,,,,,,,,,16.2,50.5,0.2,13.4,175.1,101.5,1319,547.2,3.7,
16/04/2012 13:55,17.4,54.6,0.0,12.5,258.1,74.4,1133,678.0,5.4,,,,,,,,,,,,,,,,,,,
16/04/2012 10:55,,,,,,,,,,20.1,79.4,0.2,18.1,313.4,135.4,1519,542.4,4.2,,,,,,,,,,
16/04/2012 09:55,,,,,,,,,,,,,,,,,,,16.4,49.6,0.4,13.4,176.0,99.7,1325,516.0,3.6,
16/04/2012 07:55,18.1,54.5,0.1,12.6,262.2,75.6,1136,717.3,5.3,,,,,,,,,,,,,,,,,,,
16/04/2012 04:55,,,,,,,,,,19.6,79.9,0.2,18.0,310.7,135.0,1513,514.7,4.3,,,,,,,,,,
16/04/2012 03:55,,,,,,,,,,,,,,,,,,,16.5,50.9,0.3,13.6,172.7,101.0,1317,532.0,3.7,
16/04/2012 01:55,17.5,54.2,0.1,12.1,257.6,73.1,1130,778.7,5.6,,,,,,,,,,,,,,,,,,,
15/04/2012 22:55,,,,,,,,,,20.3,80.3,0.2,17.4,303.4,135.3,1518,559.6,4.3,,,,,,,,,,
15/04/2012 21:55,,,,,,,,,,,,,,,,,,,16.8,50.2,0.2,13.8,173.4,100.3,1325,558.8,3.8,
15/04/2012 19:55,18.2,54.1,0.1,12.2,256.2,74.2,1142,775.3,5.7,,,,,,,,,,,,,,,,,,,
15/04/2012 16:55,,,,,,,,,,20.1,80.3,0.2,18.0,310.6,135.5,1534,551.2,4.4,,,,,,,,,,
15/04/2012 15:55,,,,,,,,,,,,,,,,,,,17.2,49.8,0.2,13.4,174.2,101.6,1328,547.2,3.9,
15/04/2012 13:55,18.1,54.5,0.0,12.2,259.6,74.3,1140,813.7,5.7,,,,,,,,,,,,,,,,,,,
15/04/2012 10:55,,,,,,,,,,20.0,80.3,0.1,17.6,307.9,134.9,1520,540.3,4.4,,,,,,,,,,
15/04/2012 09:55,,,,,,,,,,,,,,,,,,,16.3,49.0,0.3,13.1,170.2,98.5,1318,540.0,3.9,
15/04/2012 07:55,18.1,54.1,0.0,12.2,251.7,74.9,1133,834.2,5.8,,,,,,,,,,,,,,,,,,,
15/04/2012 04:55,,,,,,,,,,20.2,80.0,0.2,17.6,307.7,135.5,1519,519.9,4.5,,,,,,,,,,
15/04/2012 03:55,,,,,,,,,,,,,,,,,,,16.7,50.5,0.2,13.5,171.5,99.8,1318,522.8,3.8,
15/04/2012 01:55,18.1,54.1,0.0,12.8,265.7,73.9,1129,898.8,5.6,,,,,,,,,,,,,,,,,,,
14/04/2012 22:55,,,,,,,,,,20.9,79.8,0.1,18.2,319.8,134.9,1524,542.1,4.3,,,,,,,,,,
14/04/2012 21:55,,,,,,,,,,,,,,,,,,,17.7,49.7,0.4,13.7,176.8,99.0,1315,549.7,3.8,
14/04/2012 19:55,18.3,53.6,0.0,12.8,268.3,73.7,1134,953.5,5.6,,,,,,,,,,,,,,,,,,,
14/04/2012 16:55,,,,,,,,,,20.7,79.9,0.2,17.7,312.4,135.7,1527,549.1,4.3,,,,,,,,,,
14/04/2012 15:55,,,,,,,,,,,,,,,,,,,17.3,50.1,0.3,13.6,174.5,100.7,1320,524.9,3.8,
14/04/2012 13:55,18.4,53.7,0.1,12.3,255.3,72.9,1132,957.9,5.6,,,,,,,,,,,,,,,,,,,
14/04/2012 10:55,,,,,,,,,,20.4,80.4,0.2,17.3,302.9,136.3,1520,506.4,4.3,,,,,,,,,,
14/04/2012 09:55,,,,,,,,,,,,,,,,,,,17.0,49.8,0.2,13.8,176.8,100.5,1313,540.2,3.7,
14/04/2012 07:55,18.0,54.5,0.2,12.3,258.9,73.7,1129,1028.9,5.4,,,,,,,,,,,,,,,,,,,
14/04/2012 04:55,,,,,,,,,,20.1,80.3,0.3,17.9,309.3,134.8,1513,550.2,4.2,,,,,,,,,,
14/04/2012 03:55,,,,,,,,,,,,,,,,,,,17.2,50.2,0.3,13.5,176.8,101.0,1306,531.3,3.6,
14/04/2012 01:55,18.2,54.7,0.0,12.1,256.0,73.6,1126,1053.3,5.4,,,,,,,,,,,,,,,,,,,
13/04/2012 22:55,,,,,,,,,,20.2,80.4,0.3,17.5,308.7,135.1,1511,539.0,4.2,,,,,,,,,,
13/04/2012 21:55,,,,,,,,,,,,,,,,,,,17.2,48.6,0.4,13.5,178.8,98.7,1299,538.3,3.6,
13/04/2012 19:55,18.6,54.4,0.1,12.1,258.2,73.8,1125,1082.9,5.4,,,,,,,,,,,,,,,,,,,
13/04/2012 16:55,,,,,,,,,,21.0,79.4,0.3,17.8,312.4,136.1,1516,534.1,4.2,,,,,,,,,,
13/04/2012 15:55,,,,,,,,,,,,,,,,,,,17.2,50.4,0.3,13.4,175.2,99.9,1307,562.6,3.6,
13/04/2012 13:55,17.0,54.8,0.0,12.4,258.0,73.5,1122,1106.4,5.3,,,,,,,,,,,,,,,,,,,
